customer_id,age,gender,income,region,visits_last_month,online_purchases,store_purchases,total_spending,loyalty_member
3782,50.0,Female,59330.0,West,3,2,2,346.41,Yes
3783,26.0,Female,68805.0,South,3,1,2,260.69,Yes
3784,19.0,Male,53151.0,South,4,2,3,287.5,Yes
3785,53.0,Female,77616.0,South,6,2,0,142.69,No
3786,24.0,Female,40338.0,Northeast,1,0,1,32.1,No
3787,22.0,Female,54080.0,West,4,0,5,301.04,Yes
3788,39.0,Male,60630.0,South,4,1,1,121.53,No
3789,51.0,Male,75682.0,West,5,4,3,,Yes
3790,33.0,Female,44070.0,South,5,5,2,397.23,Yes
3791,31.0,Female,57534.0,West,1,1,4,248.84,No
3792,26.0,Male,55596.0,Northeast,4,2,1,252.5,Yes
3793,23.0,Female,51159.0,Northeast,5,1,2,223.92,Yes
3794,62.0,Male,75439.0,Midwest,6,3,2,248.3,Yes
3795,65.0,Male,68964.0,Northeast,5,1,3,297.35,Yes
3796,68.0,Male,85574.0,Northeast,5,1,5,428.34,Yes
3797,54.0,Male,52135.0,South,4,1,6,476.5,Yes
3798,58.0,Male,47122.0,Midwest,4,1,3,285.84,Yes
3799,,Male,97310.0,Midwest,2,2,3,349.87,No
3800,54.0,Male,69628.0,Northeast,3,3,3,444.48,Yes
3801,61.0,Male,52876.0,South,3,1,4,232.41,Yes
3802,59.0,Male,54323.0,Midwest,3,3,2,444.88,No
3803,59.0,Female,,West,3,4,1,327.66,Yes
3804,36.0,Female,55422.0,South,3,0,2,149.93,Yes
3805,60.0,Female,56034.0,Northeast,5,0,1,78.76,Yes
3806,61.0,Female,66092.0,Midwest,3,3,2,315.81,Yes
3807,34.0,Male,71016.0,Northeast,2,2,2,261.79,Yes
3808,18.0,Male,16108.0,Midwest,6,1,1,,Yes
3809,21.0,Male,45892.0,Northeast,5,5,3,498.7,Yes
3810,54.0,Male,87757.0,West,5,0,3,272.48,Yes
3811,47.0,Male,,Midwest,5,2,1,177.06,No
3812,63.0,Female,53269.0,West,10,1,2,230.91,Yes
3813,47.0,Female,88555.0,South,3,2,3,490.68,Yes
3814,46.0,Male,67539.0,South,6,0,3,173.0,No
3815,63.0,Female,,Midwest,5,2,1,268.08,Yes
3816,38.0,Female,58433.0,South,6,1,1,145.94,Yes
3817,20.0,Female,62860.0,Northeast,6,0,4,314.49,No
3818,67.0,Female,51310.0,West,4,2,4,528.68,Yes
3819,42.0,Male,59871.0,Midwest,0,0,2,98.93,Yes
3820,20.0,Female,50890.0,Northeast,4,2,3,261.74,No
3821,28.0,Male,14529.0,Midwest,10,3,5,599.99,Yes
3822,56.0,Female,-20000.0,Northeast,4,0,3,238.8,Yes
3823,63.0,Female,56905.0,Northeast,3,3,8,791.34,Yes
3824,65.0,Female,83927.0,South,8,3,1,411.46,No
3825,54.0,Male,77971.0,South,5,1,2,255.26,Yes
3826,38.0,Male,60786.0,Northeast,8,2,4,311.57,No
3827,62.0,Female,74382.0,Northeast,4,1,1,216.66,Yes
3828,65.0,Female,51880.0,South,2,7,1,764.44,No
3829,31.0,Male,71031.0,Midwest,5,1,1,166.84,Yes
3830,56.0,Female,93479.0,West,4,1,5,279.36,Yes
3831,59.0,Male,38790.0,Midwest,3,4,2,,Yes
3832,48.0,Female,86112.0,West,1,2,4,275.74,Yes
3833,57.0,Male,83953.0,Northeast,4,3,3,326.99,Yes
3834,44.0,Male,22623.0,West,5,0,1,82.91,Yes
3835,34.0,Male,44378.0,South,4,5,3,770.53,No
3836,41.0,Female,66469.0,West,4,1,4,282.25,Yes
3837,52.0,Female,62433.0,South,5,2,4,478.64,Yes
3838,36.0,Male,81764.0,Northeast,4,2,3,432.17,Yes
3839,,Male,94865.0,South,3,6,3,355.56,Yes
3840,20.0,Male,92418.0,Midwest,7,0,1,96.98,Yes
3841,35.0,Female,61509.0,Northeast,2,4,1,445.11,No
3842,48.0,Female,67771.0,West,4,0,4,280.48,Yes
3843,32.0,Male,92586.0,West,4,3,3,317.3,Yes
3844,64.0,Male,59115.0,Northeast,8,0,4,335.18,Yes
3845,43.0,Female,40338.0,Midwest,3,3,2,273.52,Yes
3846,58.0,Male,42299.0,South,3,3,0,329.09,No
3847,62.0,Male,55492.0,Northeast,2,1,1,128.34,No
3848,34.0,Female,64069.0,Midwest,4,4,1,226.68,Yes
3849,30.0,Female,55079.0,Northeast,3,2,4,549.17,Yes
3850,35.0,Female,,South,5,2,2,324.63,Yes
3851,29.0,Male,86892.0,West,5,3,3,487.61,No
3852,,Male,62703.0,Midwest,4,2,1,,Yes
3853,54.0,Male,70603.0,Midwest,2,5,3,742.78,Yes
3854,62.0,Female,51944.0,Midwest,1,0,3,265.08,No
3855,,Male,82836.0,West,4,3,4,532.88,No
3856,65.0,Female,69783.0,Northeast,5,1,4,457.9,Yes
3857,30.0,Female,36352.0,West,4,0,2,60.18,No
3858,53.0,Female,50894.0,West,5,5,2,359.0,No
3859,42.0,Male,67915.0,South,6,2,6,712.07,No
3860,36.0,Female,37578.0,Midwest,5,1,4,221.52,No
3861,18.0,Female,32278.0,West,11,4,1,200.7,No
3862,31.0,Male,43976.0,Northeast,5,1,0,106.07,No
3863,19.0,Male,80757.0,Midwest,5,2,4,387.89,No
3864,,Female,65238.0,Midwest,5,1,2,,No
3865,66.0,Male,25471.0,Northeast,3,1,3,255.17,Yes
3866,24.0,Female,82376.0,Midwest,2,0,4,159.2,No
3867,44.0,Female,44123.0,Northeast,5,0,3,96.36,No
3868,48.0,Male,45724.0,Midwest,4,2,2,372.81,Yes
3869,58.0,Female,,Midwest,1,2,3,373.92,Yes
3870,33.0,Male,41298.0,West,5,2,4,406.52,Yes
3871,41.0,Female,80680.0,Northeast,7,2,4,555.27,Yes
3872,63.0,Male,,Northeast,6,0,0,0.0,No
3873,50.0,Female,56962.0,West,4,1,1,93.27,No
3874,51.0,Male,43489.0,West,4,2,3,204.39,Yes
3875,23.0,Male,51308.0,Northeast,5,4,1,298.48,No
3876,20.0,Female,56194.0,West,5,1,2,257.73,No
3877,51.0,Male,55933.0,West,4,1,2,164.84,No
3878,28.0,Male,76144.0,Northeast,6,2,4,503.59,Yes
3879,,Female,5787.0,West,2,4,1,457.56,Yes
3880,56.0,Male,46905.0,West,4,2,2,231.2,No
3881,59.0,Male,68822.0,West,5,1,5,365.65,No
3882,41.0,Female,42721.0,Midwest,3,2,7,837.72,Yes
3883,,Female,83201.0,South,4,4,2,366.88,Yes
3884,19.0,Male,43180.0,Northeast,8,2,5,460.62,No
3885,53.0,Female,,West,5,3,2,371.04,Yes
3886,47.0,Female,57911.0,West,3,0,1,84.19,Yes
3887,44.0,Male,96194.0,West,3,1,3,158.1,No
3888,24.0,Male,54221.0,South,8,2,6,663.07,Yes
3889,18.0,Female,75985.0,South,6,1,3,409.29,Yes
3890,57.0,Female,33811.0,Northeast,8,2,2,263.45,Yes
3891,40.0,Female,69501.0,Northeast,6,2,1,,No
3892,24.0,Female,55080.0,Northeast,0,1,2,201.78,Yes
3893,34.0,Female,59143.0,Midwest,3,2,0,125.93,No
3894,45.0,Female,68675.0,South,4,1,2,240.14,No
3895,37.0,Male,74436.0,Northeast,2,1,1,133.97,Yes
3896,48.0,Female,72994.0,South,5,3,2,409.13,No
3897,49.0,Male,91191.0,South,0,4,3,595.97,Yes
3898,55.0,Female,66514.0,West,5,1,2,212.43,No
3899,20.0,Male,79234.0,Midwest,3,3,4,640.83,No
3900,34.0,Male,63195.0,Midwest,4,1,1,152.27,No
3901,60.0,Male,71073.0,Midwest,0,4,5,642.73,No
3902,37.0,Female,73215.0,West,0,1,9,877.59,Yes
3903,48.0,Male,19487.0,Northeast,2,3,3,498.06,No
3904,26.0,Female,55407.0,Northeast,0,2,1,137.18,No
3905,40.0,Female,17488.0,Northeast,4,3,2,457.34,Yes
3906,49.0,Female,60887.0,South,10,2,5,459.49,No
3907,41.0,Female,49698.0,South,1,1,7,497.67,No
3908,26.0,Female,94503.0,South,4,2,3,353.52,Yes
3909,47.0,Male,66253.0,Northeast,3,3,3,537.64,Yes
3910,,Male,51718.0,South,5,2,6,450.07,No
3911,69.0,Male,73504.0,Northeast,9,2,2,282.75,No
3912,40.0,Male,93275.0,Northeast,3,1,1,142.19,Yes
3913,45.0,Female,57377.0,West,3,1,1,99.0,Yes
3914,63.0,Female,82152.0,Northeast,2,3,2,260.48,No
3915,23.0,Male,70029.0,South,4,1,6,480.38,Yes
3916,37.0,Female,78835.0,West,1,1,4,441.69,Yes
3917,32.0,Female,80588.0,South,0,5,1,291.92,Yes
3918,67.0,Male,97348.0,Northeast,8,2,0,227.67,No
3919,69.0,Female,45811.0,West,5,1,2,183.24,Yes
3920,44.0,Female,53830.0,South,8,0,4,261.36,Yes
3921,52.0,Male,39202.0,Midwest,2,5,7,1036.38,No
3922,38.0,Female,48744.0,South,2,1,4,377.74,Yes
3923,57.0,Male,95211.0,West,6,3,4,632.77,No
3924,69.0,Male,73284.0,West,1,2,3,392.76,Yes
3925,29.0,Male,52251.0,South,7,1,1,169.61,No
3926,39.0,Female,57372.0,Northeast,1,2,1,269.47,No
3927,,Male,88696.0,West,8,2,4,404.43,No
3928,18.0,Male,27573.0,Midwest,5,2,3,418.52,Yes
3929,58.0,Male,50204.0,Northeast,7,5,2,549.73,No
3930,66.0,Male,92623.0,West,3,3,4,534.48,No
3931,45.0,Female,98914.0,Midwest,7,1,4,470.99,Yes
3932,20.0,Male,85218.0,South,7,2,2,397.33,No
3933,49.0,Male,28195.0,South,3,3,2,358.03,Yes
3934,67.0,Male,60909.0,West,5,3,3,414.72,No
3935,55.0,Female,106615.0,Midwest,6,1,2,158.01,Yes
3936,29.0,Female,65450.0,West,6,5,7,722.26,Yes
3937,23.0,Female,67218.0,South,3,2,4,462.02,No
3938,53.0,Female,58569.0,Midwest,6,2,3,426.38,No
3939,38.0,Female,43763.0,Northeast,3,0,2,150.17,Yes
3940,68.0,Male,64937.0,Midwest,3,2,3,339.47,No
3941,43.0,Female,28077.0,Midwest,5,1,3,323.28,No
3942,20.0,Female,66183.0,Midwest,5,3,3,365.77,No
3943,63.0,Female,55463.0,Midwest,7,1,1,134.64,Yes
3944,19.0,Female,98061.0,West,4,3,7,548.29,Yes
3945,60.0,Female,27930.0,South,3,3,4,408.79,Yes
3946,26.0,Female,73987.0,Midwest,1,0,4,262.77,Yes
3947,55.0,Male,27379.0,Midwest,1,1,1,176.95,No
3948,58.0,Male,71049.0,Northeast,1,1,2,220.27,No
3949,67.0,Male,48675.0,Northeast,3,2,4,540.64,No
3950,69.0,Male,97596.0,South,2,3,3,428.23,No
3951,34.0,Female,84392.0,Northeast,2,3,2,350.58,No
3952,38.0,Male,43721.0,Northeast,2,1,2,308.83,No
3953,38.0,Female,48468.0,South,6,2,5,402.7,Yes
3954,60.0,Male,,West,7,3,4,637.67,No
3955,58.0,Female,54663.0,South,2,4,4,700.35,Yes
3956,68.0,Female,45095.0,West,3,1,2,182.21,No
3957,52.0,Female,75274.0,South,3,2,2,402.4,No
3958,,Male,53618.0,Midwest,5,1,3,257.21,No
3959,20.0,Female,74624.0,South,4,4,5,726.16,Yes
3960,37.0,Male,,West,6,1,2,149.98,Yes
3961,66.0,Male,118543.0,West,5,3,4,377.07,No
3962,39.0,Male,,Midwest,6,1,7,406.88,Yes
3963,41.0,Male,62054.0,Northeast,1,1,0,44.33,No
3964,60.0,Male,72850.0,Northeast,5,2,4,389.99,No
3965,66.0,Male,18445.0,Midwest,7,2,3,381.16,No
3966,46.0,Female,109551.0,Northeast,1,1,2,213.59,No
3967,29.0,Female,53665.0,Northeast,2,3,0,151.94,Yes
3968,52.0,Male,44226.0,West,8,2,4,523.05,Yes
3969,40.0,Female,79796.0,South,7,0,1,39.02,No
3970,31.0,Female,,Northeast,4,2,2,309.08,Yes
3971,48.0,Female,53324.0,Midwest,6,3,2,449.81,Yes
3972,56.0,Female,58553.0,West,4,1,2,206.25,No
3973,41.0,Male,55666.0,Northeast,7,3,3,516.45,No
3974,57.0,Female,54009.0,Northeast,3,0,1,33.99,Yes
3975,68.0,Male,69271.0,Northeast,5,2,6,338.17,No
3976,51.0,Female,30877.0,Midwest,4,3,2,242.35,Yes
3977,56.0,Female,53696.0,South,5,2,2,282.84,Yes
3978,33.0,Male,65160.0,Midwest,3,6,4,620.81,No
3979,18.0,Female,65110.0,West,5,0,0,0.0,No
3980,39.0,Male,38978.0,Northeast,5,3,0,354.59,No
3981,31.0,Female,63079.0,Northeast,5,2,3,249.93,Yes
3982,52.0,Female,50467.0,Midwest,4,1,1,106.76,Yes
3983,31.0,Female,85966.0,West,5,1,3,330.21,No
3984,67.0,Female,43469.0,Midwest,5,2,1,251.15,Yes
3985,20.0,Female,81051.0,South,2,0,6,302.42,No
3986,23.0,Male,58627.0,Northeast,5,1,2,206.85,Yes
3987,62.0,Female,79790.0,South,3,0,3,219.55,Yes
3988,28.0,Male,53301.0,Northeast,5,1,4,415.42,No
3989,54.0,Male,89193.0,West,3,2,3,409.5,Yes
3990,44.0,Male,,Northeast,6,3,5,567.75,No
3991,46.0,Male,140952.0,Midwest,3,5,3,565.1,No
3992,28.0,Male,57127.0,Northeast,3,2,6,736.22,Yes
3993,19.0,Male,31371.0,South,5,0,4,292.2,Yes
3994,29.0,Female,80051.0,South,0,3,3,556.98,Yes
3995,41.0,Female,58448.0,South,4,0,2,194.43,Yes
3996,41.0,Female,82961.0,Midwest,7,5,2,384.59,No
3997,50.0,Male,93422.0,Northeast,4,1,5,385.86,Yes
3998,35.0,Male,81094.0,West,4,2,1,130.33,Yes
3999,57.0,Male,96273.0,West,6,2,2,364.87,Yes
4000,38.0,Female,52375.0,Midwest,0,1,4,397.97,Yes
4001,39.0,Male,54338.0,West,2,2,4,367.17,No
4002,36.0,Male,61133.0,Northeast,2,1,2,254.22,Yes
4003,19.0,Female,61778.0,Northeast,3,0,4,373.57,Yes
4004,34.0,Male,77848.0,Northeast,4,1,1,153.89,No
4005,57.0,Male,41920.0,South,2,1,0,55.17,No
4006,68.0,Male,72362.0,West,4,2,2,307.51,No
4007,21.0,Female,43359.0,South,6,3,5,729.52,Yes
4008,27.0,Female,58898.0,Midwest,2,0,5,375.98,No
4009,60.0,Male,42981.0,Midwest,5,4,5,532.24,No
4010,31.0,Male,58084.0,Midwest,5,2,5,287.21,Yes
4011,31.0,Female,51487.0,Midwest,7,2,3,504.03,No
4012,43.0,Male,45643.0,Northeast,3,4,4,574.71,Yes
4013,28.0,Female,53005.0,South,4,2,4,526.15,No
4014,42.0,Male,37786.0,Northeast,2,1,1,157.59,Yes
4015,48.0,Female,57567.0,West,2,1,4,255.84,No
4016,48.0,Male,100819.0,Midwest,3,1,1,89.43,Yes
4017,48.0,Male,47305.0,West,5,3,4,482.86,No
4018,60.0,Female,82314.0,Midwest,4,4,5,935.67,No
4019,53.0,Male,51238.0,Midwest,4,2,4,337.85,No
4020,42.0,Female,66158.0,West,4,3,1,229.2,No
4021,48.0,Female,42660.0,West,3,3,4,376.51,Yes
4022,40.0,Female,69323.0,Midwest,4,1,2,212.08,Yes
4023,59.0,Female,73983.0,South,5,2,5,571.22,No
4024,31.0,Male,72687.0,Midwest,6,3,0,227.97,Yes
4025,67.0,Female,60239.0,West,2,3,0,251.3,Yes
4026,34.0,Male,96415.0,South,1,5,3,889.53,Yes
4027,23.0,Female,60686.0,South,3,3,4,623.73,No
4028,22.0,Female,56204.0,South,6,0,6,266.65,No
4029,36.0,Male,69288.0,Midwest,5,3,2,475.99,No
4030,55.0,Female,58372.0,Midwest,5,3,4,476.32,Yes
4031,60.0,Female,71474.0,South,3,2,2,349.0,No
4032,29.0,Female,52540.0,Northeast,2,4,9,1201.81,Yes
4033,52.0,Female,43929.0,Midwest,5,2,3,495.9,Yes
4034,32.0,Male,58909.0,Midwest,5,3,3,395.04,No
4035,53.0,Male,12319.0,West,1,3,2,440.31,Yes
4036,39.0,Female,48508.0,West,7,3,8,381.58,Yes
4037,30.0,Male,50432.0,Midwest,2,0,2,123.91,No
4038,63.0,Female,71855.0,South,7,1,1,180.2,Yes
4039,31.0,Female,52623.0,West,5,1,3,204.21,Yes
4040,23.0,Female,61675.0,South,3,2,3,,Yes
4041,28.0,Female,43835.0,Midwest,3,2,0,223.29,No
4042,47.0,Male,41203.0,South,5,2,2,,Yes
4043,20.0,Female,16623.0,Northeast,1,3,1,322.0,Yes
4044,26.0,Female,46301.0,West,4,2,4,271.12,No
4045,32.0,Male,46813.0,Northeast,5,1,3,269.66,Yes
4046,24.0,Female,80667.0,West,6,1,4,220.48,No
4047,21.0,Male,41349.0,West,6,0,0,0.0,No
4048,49.0,Male,31286.0,Midwest,5,3,3,390.29,Yes
4049,29.0,Male,42576.0,West,2,2,2,263.09,No
4050,,Female,53882.0,Northeast,5,2,4,510.85,No
4051,49.0,Female,,West,1,2,2,282.33,Yes
4052,32.0,Male,44474.0,South,4,3,2,379.65,Yes
4053,47.0,Male,111582.0,Northeast,7,3,2,405.78,No
4054,,Male,55295.0,Northeast,5,2,1,249.47,Yes
4055,67.0,Male,,Midwest,4,3,2,384.61,No
4056,25.0,Male,41301.0,South,5,1,6,667.6,No
4057,44.0,Female,109976.0,Midwest,1,2,5,379.21,No
4058,32.0,Male,60873.0,West,4,1,4,415.1,Yes
4059,23.0,Female,77435.0,West,8,1,3,358.27,Yes
4060,66.0,Female,69641.0,Northeast,4,1,1,151.97,No
4061,68.0,Male,54327.0,Northeast,4,2,2,297.32,No
4062,50.0,Female,,West,7,3,4,445.94,No
4063,38.0,Male,54172.0,Northeast,6,0,4,360.08,Yes
4064,41.0,Male,10593.0,Midwest,3,0,3,100.14,No
4065,40.0,Male,47313.0,West,6,0,4,168.16,No
4066,57.0,Male,45616.0,West,4,3,2,279.65,No
4067,31.0,Male,67490.0,West,6,3,1,330.87,No
4068,56.0,Male,107365.0,South,6,2,1,186.17,No
4069,41.0,Male,59788.0,Northeast,7,2,2,251.18,Yes
4070,58.0,Male,78746.0,Northeast,4,1,2,241.2,No
4071,48.0,Male,59178.0,Midwest,5,0,1,92.08,Yes
4072,60.0,Male,49207.0,Midwest,3,1,5,458.12,Yes
4073,20.0,Female,65851.0,Northeast,7,1,4,206.34,No
4074,64.0,Male,60867.0,Midwest,5,3,3,338.3,No
4075,38.0,Female,,Northeast,1,2,4,566.44,Yes
4076,37.0,Male,75409.0,Midwest,2,1,6,415.46,Yes
4077,45.0,Male,78930.0,Midwest,0,2,5,321.89,Yes
4078,54.0,Male,66681.0,West,2,3,5,525.37,No
4079,22.0,Male,59872.0,West,3,3,1,203.02,No
4080,33.0,Female,101887.0,Northeast,1,2,1,228.69,Yes
4081,44.0,Male,56522.0,Northeast,4,3,1,273.52,Yes
4082,40.0,Male,48232.0,West,3,3,3,500.35,No
4083,49.0,Female,74557.0,Northeast,10,2,5,615.04,No
4084,47.0,Male,64072.0,West,2,3,6,580.16,No
4085,23.0,Male,104419.0,Midwest,3,1,6,495.72,Yes
4086,24.0,Female,,Northeast,2,1,4,459.79,Yes
4087,32.0,Female,89290.0,Northeast,3,3,5,492.65,No
4088,35.0,Female,46770.0,Northeast,2,1,2,169.96,Yes
4089,58.0,Male,73518.0,West,7,2,1,155.6,No
4090,63.0,Male,39438.0,South,2,1,1,87.33,No
4091,32.0,Female,55855.0,West,2,3,2,239.67,Yes
4092,,Male,47852.0,South,3,2,0,236.61,Yes
4093,68.0,Male,50754.0,West,3,3,1,292.89,Yes
4094,24.0,Male,64066.0,West,3,0,1,97.32,Yes
4095,60.0,Female,90028.0,South,4,3,4,476.67,No
4096,51.0,Female,79598.0,Northeast,5,3,4,571.52,No
4097,48.0,Male,79028.0,Midwest,9,3,2,393.12,No
4098,18.0,Male,76334.0,West,2,2,3,321.17,No
4099,23.0,Female,26515.0,West,5,5,3,424.05,Yes
4100,47.0,Male,51331.0,West,7,1,3,372.47,No
4101,20.0,Male,120971.0,South,4,2,3,401.57,No
4102,31.0,Female,55863.0,West,1,0,5,493.53,Yes
4103,68.0,Male,47261.0,South,8,1,1,155.28,No
4104,22.0,Male,38688.0,Midwest,2,1,3,324.56,No
4105,60.0,Male,71444.0,West,4,2,2,283.6,No
4106,40.0,Male,56689.0,Midwest,10,3,6,638.1,Yes
4107,44.0,Male,48145.0,South,3,0,3,176.29,No
4108,,Male,,South,4,2,2,288.19,No
4109,22.0,Male,76840.0,Northeast,2,2,3,325.94,Yes
4110,29.0,Male,77308.0,South,2,3,2,306.36,Yes
4111,32.0,Female,51882.0,South,4,0,3,107.6,Yes
4112,50.0,Female,58002.0,West,4,3,3,448.59,Yes
4113,43.0,Female,54578.0,West,4,1,2,214.68,Yes
4114,24.0,Female,69233.0,Midwest,5,3,2,369.59,No
4115,41.0,Female,48080.0,Midwest,5,2,4,405.19,Yes
4116,37.0,Male,67075.0,West,5,2,7,645.47,No
4117,58.0,Male,79171.0,Midwest,4,2,1,212.23,No
4118,42.0,Male,43942.0,West,7,2,2,369.53,No
4119,37.0,Male,83698.0,Northeast,3,1,3,204.83,Yes
4120,34.0,Male,-320.0,Midwest,6,3,2,471.73,Yes
4121,44.0,Female,46952.0,South,5,5,2,561.37,Yes
4122,53.0,Male,70758.0,South,2,2,4,543.59,Yes
4123,52.0,Male,51241.0,Northeast,4,1,4,298.44,Yes
4124,65.0,Male,48446.0,Northeast,7,1,1,160.23,Yes
4125,26.0,Male,60962.0,Northeast,8,4,3,550.53,No
4126,46.0,Male,46527.0,Midwest,2,1,6,592.29,No
4127,34.0,Female,51727.0,Midwest,3,0,4,294.02,Yes
4128,24.0,Male,66949.0,Northeast,3,1,8,,No
4129,65.0,Male,36132.0,West,1,1,2,151.09,Yes
4130,,Male,50475.0,West,3,1,4,254.49,Yes
4131,35.0,Male,76290.0,West,4,2,4,500.56,No
4132,57.0,Male,81236.0,South,4,3,2,372.54,Yes
4133,51.0,Male,83880.0,Midwest,2,1,6,419.03,No
4134,28.0,Male,85230.0,South,7,4,4,549.02,Yes
4135,31.0,Female,6845.0,Midwest,4,4,2,350.36,Yes
4136,69.0,Male,38588.0,South,1,3,1,350.05,Yes
4137,33.0,Female,54204.0,Midwest,6,2,3,370.52,Yes
4138,60.0,Male,69447.0,Midwest,4,0,4,302.16,No
4139,36.0,Female,81029.0,Northeast,1,1,6,583.62,No
4140,26.0,Female,70312.0,West,2,2,4,509.46,Yes
4141,46.0,Female,39636.0,South,6,3,2,,No
4142,26.0,Male,64202.0,South,2,1,6,655.18,No
4143,19.0,Female,53644.0,Northeast,7,2,4,334.69,No
4144,57.0,Male,50260.0,South,6,1,1,121.29,Yes
4145,24.0,Female,55331.0,Midwest,4,4,3,564.72,Yes
4146,53.0,Female,72728.0,West,2,3,3,550.41,No
4147,38.0,Male,73475.0,West,5,4,5,785.97,Yes
4148,40.0,Female,48459.0,Midwest,5,2,4,575.55,Yes
4149,53.0,Male,80915.0,Northeast,9,3,6,713.29,No
4150,48.0,Male,49726.0,South,2,3,2,355.29,No
4151,45.0,Female,80806.0,Northeast,3,0,6,590.65,No
4152,33.0,Male,29684.0,Midwest,8,0,2,132.16,Yes
4153,42.0,Male,30658.0,West,10,3,4,387.04,Yes
4154,53.0,Female,33451.0,South,4,4,4,468.39,Yes
4155,26.0,Male,86907.0,West,2,3,2,473.2,No
4156,20.0,Female,45883.0,West,7,3,5,341.98,No
4157,27.0,Male,21721.0,South,5,2,1,258.96,No
4158,53.0,Female,28689.0,Northeast,3,1,6,450.47,No
4159,26.0,Female,68969.0,West,3,0,3,281.67,Yes
4160,18.0,Female,78000.0,West,3,2,5,507.33,No
4161,18.0,Female,20181.0,South,5,3,4,617.02,Yes
4162,26.0,Female,34574.0,West,4,2,1,256.2,Yes
4163,44.0,Male,78718.0,South,3,4,1,441.09,Yes
4164,48.0,Female,43792.0,South,4,2,5,623.2,No
4165,20.0,Male,62359.0,South,2,0,2,67.4,Yes
4166,60.0,Male,50913.0,Northeast,5,3,5,483.03,Yes
4167,36.0,Male,74727.0,West,8,1,2,272.31,Yes
4168,,Male,65892.0,Northeast,6,3,0,183.27,Yes
4169,23.0,Female,56055.0,West,1,8,2,592.2,No
4170,43.0,Male,18381.0,Midwest,2,2,5,563.04,Yes
4171,63.0,Male,55503.0,Midwest,6,1,4,416.95,Yes
4172,67.0,Female,61163.0,Midwest,2,3,1,276.89,Yes
4173,60.0,Female,55364.0,Midwest,2,2,4,353.79,No
4174,69.0,Male,67933.0,Midwest,5,2,4,,Yes
4175,67.0,Female,78976.0,Midwest,5,2,6,406.8,Yes
4176,41.0,Female,99213.0,West,5,3,3,651.03,No
4177,37.0,Female,45576.0,South,1,2,0,187.77,No
4178,69.0,Female,37801.0,West,3,1,4,239.45,No
4179,69.0,Male,58601.0,West,3,2,4,360.31,Yes
4180,59.0,Female,28202.0,Midwest,4,1,3,343.47,Yes
4181,30.0,Male,46411.0,South,4,4,4,,Yes
4182,35.0,Female,,South,6,2,2,259.18,Yes
4183,46.0,Male,50847.0,Northeast,8,2,3,418.63,No
4184,46.0,Male,26956.0,Northeast,4,1,3,367.8,Yes
4185,58.0,Female,61139.0,Midwest,5,2,1,164.18,Yes
4186,64.0,Female,108662.0,West,3,3,3,347.72,Yes
4187,33.0,Male,-20000.0,Midwest,2,2,4,463.89,No
4188,21.0,Male,9927.0,West,6,1,2,201.25,No
4189,61.0,Female,54592.0,West,3,4,4,569.46,Yes
4190,64.0,Male,32787.0,Northeast,6,2,4,345.89,Yes
4191,47.0,Female,66780.0,West,4,1,3,335.42,No
4192,28.0,Male,41860.0,Northeast,1,3,5,662.88,Yes
4193,18.0,Female,62787.0,Northeast,4,2,2,269.47,No
4194,64.0,Female,42494.0,Northeast,3,4,2,585.69,Yes
4195,45.0,Female,68845.0,Midwest,5,1,1,194.47,Yes
4196,25.0,Male,34992.0,South,2,2,5,314.56,No
4197,27.0,Female,55465.0,South,7,2,1,248.46,No
4198,23.0,Male,59492.0,Midwest,6,4,4,655.25,No
4199,,Female,76834.0,South,2,1,2,218.26,Yes
4200,45.0,Female,-6733.0,Midwest,5,3,2,304.92,No
4201,55.0,Female,68256.0,Midwest,4,3,2,323.13,No
4202,,Female,59241.0,West,4,2,8,517.22,No
4203,61.0,Female,73761.0,West,5,1,0,113.03,No
4204,43.0,Female,58497.0,South,2,1,7,453.89,Yes
4205,56.0,Male,63551.0,Northeast,0,1,4,364.04,Yes
4206,69.0,Male,61392.0,Midwest,6,2,0,95.34,No
4207,64.0,Male,44376.0,West,3,2,0,183.59,No
4208,22.0,Male,29461.0,West,0,2,2,307.65,No
4209,20.0,Male,57280.0,Northeast,3,2,3,461.68,Yes
4210,57.0,Female,48707.0,Northeast,8,1,4,424.8,No
4211,30.0,Male,48338.0,Northeast,6,0,2,127.48,No
4212,35.0,Male,55405.0,Northeast,0,4,5,447.17,No
4213,67.0,Female,43608.0,Midwest,5,1,5,430.15,No
4214,46.0,Male,41430.0,Northeast,3,2,6,807.24,No
4215,41.0,Male,17924.0,South,2,1,3,266.68,Yes
4216,35.0,Male,64184.0,Northeast,5,4,6,626.82,No
4217,68.0,Male,111474.0,West,2,2,8,496.08,No
4218,34.0,Male,85440.0,Northeast,3,3,3,442.09,No
4219,57.0,Male,58613.0,Northeast,6,1,5,554.84,Yes
4220,49.0,Female,44230.0,West,8,0,3,266.54,No
4221,53.0,Female,35677.0,Northeast,5,2,2,252.95,No
4222,23.0,Male,42159.0,South,7,0,1,89.07,No
4223,39.0,Male,66205.0,South,5,1,3,294.18,Yes
4224,33.0,Female,71587.0,South,6,2,2,346.86,No
4225,54.0,Female,71277.0,Midwest,3,0,3,222.73,Yes
4226,27.0,Female,38623.0,Northeast,6,1,3,226.42,No
4227,59.0,Female,39926.0,Midwest,2,0,4,300.3,Yes
4228,45.0,Female,45613.0,Midwest,3,1,4,448.82,Yes
